region,name,style,area,orientation,elevator,floor,build_year,sign_time,total_price,unit_price,subway
栖霞,幕府山庄,2室1厅,50.51平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2018.08.06,128,25342,
栖霞,幕府山庄,2室1厅,68.79平米,南 ," 无电梯",中楼层(共6层),2001年建板楼,2018.07.13,180.5,26240,
栖霞,幕府山庄,2室1厅,60.86平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2018.07.09,154,25304,
栖霞,幕府山庄,2室1厅,59.86平米,南 西 ," 无电梯",中楼层(共6层),2001年建板楼,2018.06.11,154,25727,
栖霞,幕府山庄,2室1厅,51.75平米,南 北 ," 无电梯",中楼层(共6层),2001年建板楼,2018.05.02,133,25701,
栖霞,幕府山庄,2室1厅,51.53平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2018.01.19,128,24840,
栖霞,幕府山庄,3室1厅,79.71平米,南 ," 无电梯",高楼层(共6层),2001年建板楼,2017.12.19,167,20951,
栖霞,幕府山庄,2室1厅,65.99平米,南 ," 无电梯",中楼层(共6层),2001年建板楼,2017.12.03,161,24398,
栖霞,幕府山庄,2室1厅,60.67平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2017.06.27,143,23571,
栖霞,幕府山庄,2室1厅,51.79平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2017.05.17,112,21626,
栖霞,幕府山庄,2室1厅,51.75平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2017.01.01,109,21063,
栖霞,幕府山庄,3室2厅,101.19平米,南 北 ," 无电梯",低楼层(共6层),2001年建板楼,2016.09.25,230,22730,
栖霞,幕府山庄,3室2厅,73.92平米,南 ," 无电梯",高楼层(共6层),2001年建板楼,2016.04.26,145,19616,
栖霞,天泓山庄云山苑,2室2厅,91.52平米,南 ," 有电梯",中楼层(共18层),2007年建板楼,2017.08.16,294,32125,
栖霞,天泓山庄云山苑,3室2厅,142.26平米,南 ," 有电梯",高楼层(共17层),2009年建板楼,2017.03.26,430,30227,
栖霞,天泓山庄云山苑,3室2厅,142.26平米,南 北 ," 有电梯",高楼层(共17层),2009年建板楼,2016.11.26,477,33531,
栖霞,天泓山庄云山苑,5室2厅,222.13平米,南 北 ," 有电梯",低楼层(共9层),2009年建板楼,2016.05.23,488,21970,
栖霞,天泓山庄云山苑,2室2厅,91.52平米,南 ," 有电梯",低楼层(共18层),2007年建板楼,2016.05.21,260,28410,
栖霞,天泓山庄云山苑,3室2厅,149平米,南 北 ," 有电梯",中楼层(共16层),2009年建板楼,2016.03.16,325,21813,
栖霞,天泓山庄云山苑,3室2厅,133.13平米,南 ," 有电梯",低楼层(共18层),2007年建板楼,2016.01.31,285,21408,
栖霞,天泓山庄云山苑,3室2厅,142.26平米,南 北 ," 有电梯",中楼层(共17层),2009年建板楼,2015.09.02,276.8,19458,
栖霞,天泓山庄云山苑,3室2厅,147.08平米,南 北 ," 有电梯",中楼层(共16层),2009年建板楼,2015.08.26,320,21757,
栖霞,天泓山庄云山苑,3室2厅,160.1平米,南 北 ," 有电梯",高楼层(共11层),2009年建板楼,2015.08.22,355,22174,
栖霞,天泓山庄秀山苑,3室2厅,125.42平米,南 北 ," 无电梯",低楼层(共4层),2005年建板楼,2017.03.26,378,30139,距2号线马群1164米
栖霞,天泓山庄秀山苑,4室2厅,160.32平米,南 ," 无电梯",中楼层(共4层),2005年建板楼,2016.01.28,320,19961,
栖霞,南塑新村,2室1厅,61.78平米,南 北 ," 无电梯",中楼层(共6层),1988年建板塔结合,2018.07.15,155,25090,
栖霞,南塑新村,2室1厅,51.15平米,南 北 ," 无电梯",高楼层(共6层),1988年建板塔结合,2018.05.08,128.5,25123,距1号线迈皋桥821米
栖霞,南塑新村,2室1厅,60.94平米,南 北 ," 无电梯",中楼层(共6层),1988年建板塔结合,2018.03.28,142.5,23384,距1号线迈皋桥810米
栖霞,南塑新村,2室1厅,53.58平米,南 ," 无电梯",低楼层(共6层),1988年建板塔结合,2017.12.17,137,25570,距1号线迈皋桥864米
栖霞,南塑新村,2室1厅,60.94平米,南 ," 无电梯",高楼层(共6层),1988年建板塔结合,2017.08.20,130,21333,距1号线迈皋桥774米
栖霞,南塑新村,2室1厅,61.78平米,南 ," 无电梯",高楼层(共6层),1988年建板塔结合,2017.07.26,139.5,22581,距1号线迈皋桥889米
栖霞,南塑新村,2室1厅,56.11平米,南 ," 无电梯",低楼层(共6层),1988年建板塔结合,2017.05.04,129,22991,
栖霞,南塑新村,2室1厅,44.56平米,南 北 ," 无电梯",中楼层(共6层),1988年建板塔结合,2017.04.05,117,26257,
栖霞,南塑新村,2室1厅,61.78平米,南 北 ," 无电梯",中楼层(共6层),1988年建板塔结合,2017.03.05,142,22985,
栖霞,南塑新村,2室1厅,66.3平米,南 北 ," 无电梯",高楼层(共6层),1988年建板塔结合,2017.03.02,129.5,19533,距1号线迈皋桥892米
栖霞,南塑新村,2室1厅,50.84平米,南 北 ," 无电梯",高楼层(共6层),1988年建板塔结合,2016.11.23,102,20063,
栖霞,南塑新村,2室1厅,61.78平米,南 北 ," 无电梯",低楼层(共6层),1988年建板塔结合,2016.07.25,118,19101,距1号线迈皋桥895米
栖霞,南塑新村,2室1厅,66.63平米,南 ," 无电梯",低楼层(共7层),1988年建板塔结合,2015.12.30,95,14258,
栖霞,南塑新村,2室1厅,66.63平米,南 北 ," 无电梯",高楼层(共7层),1988年建板塔结合,2015.12.30,91.5,13733,距1号线迈皋桥1001米
栖霞,金纺园,2室1厅,74.52平米,南 北 ," 无电梯",低楼层(共6层),2003年建板塔结合,2018.02.12,194.5,26101,距1号线迈皋桥1141米
栖霞,金纺园,3室2厅,87.27平米,南 北 ," 无电梯",中楼层(共6层),2003年建板楼,2017.11.08,247,28303,
栖霞,金纺园,2室1厅,73.96平米,东 南 北 ," 无电梯",低楼层(共6层),2003年建板楼,2016.09.24,172,23256,
栖霞,金纺园,3室1厅,87.27平米,南 ," 无电梯",中楼层(共6层),2003年建板楼,2016.09.19,202.5,23204,
栖霞,金纺园,2室1厅,74.52平米,南 北 ," 无电梯",低楼层(共6层),2003年建板塔结合,2016.08.19,157.4,21117,
栖霞,金纺园,2室1厅,74.52平米,南 北 ," 无电梯",中楼层(共6层),2003年建板塔结合,2016.08.18,164.5,22075,
栖霞,金纺园,3室1厅,96.77平米,南 北 ," 无电梯",中楼层(共6层),2003年建板楼,2016.06.24,186.5,19273,距1号线迈皋桥1142米
栖霞,金纺园,3室1厅,86.47平米,南 ," 无电梯",低楼层(共6层),2003年建板楼,2016.03.22,157.5,18215,
栖霞,仙林新村北区,2室1厅,57平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2016.05.10,109,19123,距2号线学则路1006米
栖霞,晓庄村42号,2室1厅,60.91平米,南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2018.07.29,165,27090,
栖霞,晓庄村42号,2室1厅,67.96平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2018.04.26,183.6,27016,
栖霞,晓庄村42号,2室1厅,61.3平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2017.10.24,149,24307,
栖霞,晓庄村42号,1室1厅,39.03平米,南 ," 无电梯",中楼层(共6层),2000年建板楼,2017.07.25,86,22035,
栖霞,晓庄村42号,2室1厅,60.91平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2017.02.24,134.5,22082,
栖霞,天泓山庄丽山苑,3室2厅,140.33平米,南 北 ," 无电梯",中楼层(共4层),2007年建板楼,2017.02.05,440,31355,
栖霞,天泓山庄丽山苑,3室1厅,147平米,南 ," 无电梯",中楼层(共4层),2007年建板楼,2016.05.31,407,27688,
栖霞,天泓山庄香山苑,5室2厅,231.85平米,南 北 ," 无电梯",中楼层(共4层),2003年建板楼,2015.11.30,428.8,18495,距2号线马群1082米
栖霞,天泓山庄香山苑,3室2厅,127平米,南 ," 无电梯",中楼层(共4层),2003年建板楼,2015.10.27,269,21182,距2号线马群1041米
栖霞,茉莉园,2室1厅,76.78平米,南 ,无,中楼层(共18层),暂无数据,2018.05.23,144,18755,
栖霞,茉莉园,1室1厅,46.98平米,南 北 ,无,低楼层(共18层),2013年建板楼,2018.03.19,86,18306,
栖霞,茉莉园,2室2厅,76.78平米,南 ,无,中楼层(共18层),暂无数据,2018.03.11,156,20318,
栖霞,茉莉园,2室1厅,76.78平米,南 ,无,高楼层(共18层),暂无数据,2018.01.29,145,18886,
栖霞,茉莉园,2室1厅,76.78平米,南 ,无,低楼层(共18层),暂无数据,2017.12.08,139.6,18182,
栖霞,茉莉园,2室1厅,77.15平米,南 ,无,低楼层(共18层),暂无数据,2017.12.02,131,16980,
栖霞,茉莉园,2室1厅,77.15平米,南 ,无,中楼层(共18层),暂无数据,2017.10.25,139.5,18082,
栖霞,茉莉园,2室1厅,76.78平米,南 ,无,高楼层(共18层),暂无数据,2017.08.28,148,19276,
栖霞,燕华花园,2室2厅,62.18平米,南 北 ," 无电梯",中楼层(共6层),1998年建板塔结合,2018.07.31,175.5,28225,
栖霞,燕华花园,2室1厅,62.13平米,南 ," 无电梯",高楼层(共6层),1998年建板塔结合,2018.06.04,169,27202,
栖霞,燕华花园,3室1厅,82.72平米,南 北 ," 无电梯",低楼层(共6层),1998年建板塔结合,2018.05.31,210,25387,
栖霞,燕华花园,2室2厅,97.77平米,南 北 ," 无电梯",高楼层(共6层),1998年建板塔结合,2018.05.30,187,19127,
栖霞,燕华花园,2室1厅,52.11平米,南 北 ," 无电梯",中楼层(共6层),2002年建板塔结合,2018.03.17,139,26675,
栖霞,燕华花园,2室1厅,52.11平米,南 北 ," 无电梯",高楼层(共6层),2002年建板塔结合,2018.01.26,127,24372,
栖霞,新城尚座花园,3室2厅,89.52平米,南 北 ," 有电梯",低楼层(共12层),2009年建板楼,2017.09.11,260,29044,
栖霞,新城尚座花园,2室1厅,71.11平米,南 北 ," 有电梯",中楼层(共11层),2009年建板楼,2017.08.22,205,28829,
栖霞,新城尚座花园,3室1厅,89.52平米,南 北 ," 有电梯",低楼层(共12层),2009年建板楼,2017.06.29,264,29491,
栖霞,新城尚座花园,2室1厅,71.1平米,南 ," 有电梯",低楼层(共11层),2009年建塔楼,2017.02.26,193.5,27216,
栖霞,新城尚座花园,3室2厅,113.31平米,南 北 ," 有电梯",高楼层(共11层),2009年建塔楼,2016.08.29,285,25153,
栖霞,仙林新村,3室2厅,53.72平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2018.05.07,185,34438,距2号线学则路1095米
栖霞,仙林新村,2室1厅,53.43平米,南 北 ," 无电梯",中楼层(共6层),2001年建板楼,2016.07.31,140,26203,距2号线学则路1091米
栖霞,仙林新村北区,2室1厅,57平米,南 北 ," 无电梯",高楼层(共6层),2001年建板楼,2016.05.10,109,19123,距2号线学则路1006米
栖霞,仙林新村,3室2厅,83.4平米,南 ," 无电梯",高楼层(共6层),2001年建板楼,2016.01.30,144.5,17327,
栖霞,仙林新村,3室1厅,67.93平米,南 北 ," 无电梯",中楼层(共6层),2001年建板楼,2016.01.21,126,18549,距2号线学则路594米
栖霞,仙林新村,2室1厅,66平米,南 ," 无电梯",高楼层(共6层),2001年建板楼,2016.01.19,129.6,19637,距2号线学则路733米
栖霞,晓庄国际广场,2室2厅,77.97平米,西 北 ," 有电梯",低楼层(共29层),2012年建板楼,近30天内成交,1**,下载APP查看成交>,
栖霞,晓庄国际广场,1室1厅,43.94平米,南 北 ," 有电梯",高楼层(共29层),2012年建板楼,近30天内成交,9*,下载APP查看成交>,
栖霞,晓庄国际广场,1室1厅,43.94平米,南 ," 有电梯",高楼层(共29层),2012年建板楼,2018.04.01,110,25035,
栖霞,晓庄国际广场,1室1厅,43.91平米,南 ," 有电梯",中楼层(共29层),2012年建板楼,2017.07.23,100,22774,
栖霞,晓庄国际广场,2室2厅,86.06平米,南 ," 有电梯",中楼层(共29层),板楼,2017.04.16,211.8,24611,
栖霞,晓庄国际广场,1室1厅,41.07平米,北 ," 有电梯",高楼层(共20层),2012年建板楼,2017.01.20,76.5,18627,
栖霞,祥和雅苑,2室1厅,69.63平米,南 ," 有电梯",高楼层(共18层),2012年建板楼,2017.11.12,170,24415,
栖霞,迈苑小区,2室1厅,52.93平米,南 ," 无电梯",低楼层(共7层),1997年建板楼,近30天内成交,1**,下载APP查看成交>,距1号线迈皋桥419米
栖霞,迈苑小区,2室1厅,54.29平米,南 ," 无电梯",中楼层(共7层),1997年建板塔结合,2018.07.30,140,25788,
栖霞,迈苑小区,2室1厅,51.43平米,南 ," 无电梯",高楼层(共7层),板塔结合,2018.07.09,132,25666,距1号线迈皋桥626米
栖霞,迈苑小区,2室1厅,52.7平米,南 北 ," 无电梯",中楼层(共7层),1997年建板楼,2018.03.15,137.8,26149,距1号线迈皋桥431米
栖霞,迈苑小区,1室1厅,33.71平米,西北 ," 无电梯",中楼层(共7层),1997年建板塔结合,2018.01.02,75,22249,
栖霞,迈苑小区,2室1厅,50.43平米,东南 ," 无电梯",中楼层(共6层),1997年建板塔结合,2017.11.04,148,29348,距1号线迈皋桥416米
栖霞,迈苑小区,3室1厅,67.84平米,南 北 ," 无电梯",高楼层(共7层),1997年建板楼,2017.09.28,152.8,22524,距1号线迈皋桥459米
栖霞,迈苑小区,2室1厅,52.93平米,南 北 ," 无电梯",高楼层(共7层),1997年建板楼,2017.09.17,128.9,24353,距1号线迈皋桥419米
栖霞,迈苑小区,2室1厅,67.7平米,南 北 ," 无电梯",低楼层(共7层),1997年建板楼,2017.06.21,162,23930,距1号线迈皋桥339米
栖霞,迈苑小区,1室1厅,39.32平米,南 ," 无电梯",中楼层(共7层),1997年建板塔结合,2017.05.08,80,20346,距1号线迈皋桥340米
栖霞,迈苑小区,2室1厅,55.28平米,南 北 ," 无电梯",中楼层(共6层),1997年建板塔结合,2017.02.28,127,22974,
栖霞,晓庄村40号,2室1厅,71.06平米,南 ," 无电梯",高楼层(共7层),2000年建板塔结合,2017.10.14,163,22939,
栖霞,晓庄村40号,2室1厅,46.97平米,南 北 ," 无电梯",低楼层(共7层),2000年建板塔结合,2017.08.13,100,21291,
栖霞,晓庄村40号,2室1厅,69.36平米,南 北 ," 无电梯",高楼层(共7层),2000年建板塔结合,2016.10.07,158,22780,
栖霞,宁欣苑小区,2室1厅,69.28平米,南 北 ," 无电梯",低楼层(共7层),1999年建板楼,2017.10.26,166,23961,
栖霞,宁欣苑小区,2室1厅,69.28平米,东南 北 ," 无电梯",高楼层(共7层),1999年建板楼,2017.03.29,152,21940,距1号线迈皋桥1057米
栖霞,宁欣苑小区,2室1厅,59.33平米,南 北 ," 无电梯",中楼层(共7层),1999年建板楼,2016.07.10,99.5,16771,距1号线迈皋桥1112米
栖霞,宁欣苑小区,3室1厅,76.24平米,南 西 ," 无电梯",高楼层(共7层),1999年建板楼,2016.06.06,102,13379,
栖霞,宁欣苑小区,2室2厅,79.87平米,南 北 ," 无电梯",高楼层(共7层),1999年建板楼,2016.04.30,127,15901,距1号线迈皋桥1007米
栖霞,宁欣苑小区,2室2厅,79.66平米,南 ," 无电梯",高楼层(共7层),1999年建板楼,2016.04.11,121,15190,
栖霞,上城风景,5室2厅,96.25平米,南 ," 无电梯",低楼层(共5层),2014年建板楼,2018.07.19,242,25143,
栖霞,通宇林景御园,4室2厅,140.42平米,南 北 ,无,低楼层(共18层),2015年建板楼,2018.08.07,400,28486,
栖霞,通宇林景御园,5室2厅,140.42平米,南 北 ,无,低楼层(共18层),2015年建板楼,2016.10.25,335,23858,
栖霞,紫金新寓,3室2厅,95.57平米,南 北 ," 无电梯",低楼层(共6层),2006年建板塔结合,2017.08.26,270,28252,距2号线马群881米
栖霞,紫金新寓,3室2厅,96.36平米,南 ," 无电梯",中楼层(共6层),2006年建板塔结合,2016.11.30,244,25322,
栖霞,摄山星城闻兰苑,2室1厅,65.42平米,南 北 ,无,中楼层(共6层),暂无数据,2017.08.14,122.8,18772,
栖霞,摄山星城闻兰苑,1室1厅,45.13平米,南 ,无,中楼层(共6层),暂无数据,2017.08.12,74,16398,
栖霞,摄山星城闻兰苑,3室2厅,84.69平米,南 北 ,无,高楼层(共6层),2005年建暂无数据,2017.04.22,134,15823,
栖霞,上城名苑,2室1厅,79.9平米,南 北 ," 有电梯",中楼层(共18层),2012年建板楼,2018.04.30,209,26158,
栖霞,上城名苑,2室1厅,79.69平米,南 ," 有电梯",高楼层(共18层),2012年建板楼,2016.01.12,132,16565,
栖霞,百水芊城向水坊,1室1厅,47.87平米,南 ," 无电梯",中楼层(共6层),2007年建板楼,2017.05.24,102.8,21475,
栖霞,百水芊城向水坊,1室1厅,48平米,南 北 ," 无电梯",高楼层(共6层),2007年建板楼,2016.05.18,67,13959,
栖霞,百水芊城向水坊,2室1厅,62.66平米,南 北 ," 无电梯",中楼层(共6层),2007年建板楼,2016.04.22,95,15162,
栖霞,百水芊城向水坊,2室1厅,42.22平米,南 ," 无电梯",中楼层(共6层),2007年建板楼,2015.09.27,56,13264,
栖霞,百水芊城丽水坊,3室1厅,83.2平米,南 ," 无电梯",中楼层(共6层),2007年建板楼,2017.04.16,175,21034,
栖霞,百水芊城丽水坊,3室1厅,82.78平米,南 北 ," 无电梯",高楼层(共6层),2007年建板楼,2016.08.24,142.6,17227,
栖霞,百水芊城丽水坊,3室1厅,83平米,南 北 ," 无电梯",高楼层(共6层),2007年建板楼,2016.05.31,122,14699,
栖霞,百水芊城丽水坊,3室1厅,83.2平米,南 北 ," 无电梯",高楼层(共6层),2007年建板楼,2016.05.29,110,13222,
栖霞,百水芊城丽水坊,3室1厅,83.08平米,南 北 ," 无电梯",低楼层(共6层),2007年建板楼,2016.04.23,116.3,13999,
栖霞,百水芊城丽水坊,3室1厅,84平米,南 ," 无电梯",低楼层(共6层),2007年建板楼,2016.01.13,105,12500,
栖霞,晓庄47号小区,2室1厅,51.54平米,南 ," 无电梯",中楼层(共7层),1995年建板楼,2018.07.22,102,19791,
栖霞,晓庄47号小区,3室1厅,74.09平米,南 北 ," 无电梯",低楼层(共6层),1995年建板楼,2018.05.20,180,24295,
栖霞,晓庄47号小区,2室1厅,62.73平米,南 北 ," 无电梯",高楼层(共6层),1995年建板楼,2018.03.07,150.8,24040,
栖霞,晓庄47号小区,2室1厅,55.46平米,南 北 ," 无电梯",高楼层(共6层),1995年建板楼,2017.12.12,129.5,23351,
栖霞,晓庄47号小区,2室1厅,70.87平米,南 北 ," 无电梯",中楼层(共6层),1995年建板楼,2017.08.22,165,23283,
栖霞,晓庄47号小区,2室1厅,53.74平米,南 北 ," 无电梯",高楼层(共6层),1995年建板楼,2017.05.13,130,24191,
栖霞,晓庄47号小区,2室1厅,71.3平米,南 北 ," 无电梯",中楼层(共6层),1995年建板楼,2017.04.01,164.2,23030,
栖霞,晓庄47号小区,1室1厅,41.14平米,南 北 ," 无电梯",高楼层(共6层),1995年建板楼,2017.02.14,72,17502,
栖霞,晓庄47号小区,1室1厅,41.1平米,南 北 ," 无电梯",中楼层(共6层),1995年建板楼,2016.07.06,72,17519,
栖霞,华电新村,2室1厅,56.58平米,南 ," 无电梯",低楼层(共5层),1991年建板塔结合,2017.12.07,146.8,25946,距1号线迈皋桥544米
栖霞,华电新村,2室1厅,60.7平米,南 ," 无电梯",中楼层(共5层),1991年建板塔结合,2017.06.21,140,23065,距1号线迈皋桥212米
栖霞,华电新村,2室0厅,48.18平米,南 ,无,中楼层(共5层),1991年建板塔结合,2016.09.28,85,17643,距1号线迈皋桥922米
栖霞,晓庄小区,2室2厅,61.67平米,南 ," 无电梯",高楼层(共6层),2000年建板楼,2017.06.15,142.3,23075,
栖霞,晓庄小区,2室2厅,59.41平米,东 南 北 ," 无电梯",中楼层(共6层),2000年建板楼,2017.05.24,139.5,23481,
栖霞,悦民公寓南苑,2室1厅,63.12平米,南 北 ," 无电梯",中楼层(共6层),2005年建板塔结合,2018.03.12,135.5,21468,
栖霞,悦民公寓南苑,4室1厅,90.8平米,南 北 ," 无电梯",高楼层(共6层),2005年建板塔结合,2017.12.18,162,17842,
栖霞,悦民公寓南苑,2室1厅,63.27平米,南 ," 无电梯",高楼层(共6层),2005年建板塔结合,2017.06.08,125,19757,
栖霞,悦民公寓南苑,2室1厅,63.27平米,南 北 ," 无电梯",中楼层(共6层),2005年建板塔结合,2017.03.27,133,21022,
栖霞,高家村42号,2室2厅,98.56平米,南 北 ," 无电梯",高楼层(共6层),1998年建板楼,2016.07.24,149,15118,距1号线迈皋桥237米
栖霞,和燕路293号,2室1厅,52.39平米,南 北 ," 无电梯",中楼层(共7层),2000年建板楼,2017.07.01,115,21951,距1号线迈皋桥424米
